-128.9314	48.3432	-	0.0	0	0.0
-128.9314	48.3427	-	0.1	0.0575	0.0
-128.9315	48.3422	-	0.1	0.0575	0.0
-128.9316	48.3417	-	0.2	0.0575	0.0
-128.9316	48.3412	-	0.2	0.0575	0.0
-128.9317	48.3407	-	0.3	0.0575	0.0
-128.9317	48.3402	-	0.3	0.0575	0.0
-128.9318	48.3396	-	0.4	0.0575	0.0
-128.9318	48.3391	-	0.5	0.0575	0.0
-128.9319	48.3386	-	0.5	0.0575	0.0
-128.9320	48.3381	-	0.6	0.0575	0.0
-128.9320	48.3376	-	0.6	0.0575	0.0
-128.9321	48.3371	-	0.7	0.0575	0.0
-128.9321	48.3365	-	0.7	0.0575	0.0
-128.9322	48.3360	-	0.8	0.0575	0.0
-128.9323	48.3355	-	0.9	0.0575	0.0
-128.9323	48.3350	-	0.9	0.0575	0.0
-128.9324	48.3345	-	1.0	0.0575	0.0
-128.9324	48.3340	-	1.0	0.0575	0.0
-128.9325	48.3335	-	1.1	0.0575	0.0
-128.9326	48.3329	-	1.1	0.0575	0.0
-128.9326	48.3324	-	1.2	0.0575	0.0
-128.9327	48.3319	-	1.3	0.0575	0.0
-128.9327	48.3314	-	1.3	0.0575	0.0
-128.9328	48.3309	-	1.4	0.0575	0.0
-128.9328	48.3304	-	1.4	0.0575	0.0
-128.9329	48.3298	-	1.5	0.0575	0.0
-128.9330	48.3293	-	1.6	0.0575	0.0
-128.9330	48.3288	-	1.6	0.0575	0.0
-128.9331	48.3283	-	1.7	0.0575	0.0
-128.9331	48.3278	-	1.7	0.0575	0.0
-128.9332	48.3273	-	1.8	0.0575	0.0
-128.9333	48.3268	-	1.8	0.0575	0.0
-128.9333	48.3262	-	1.9	0.0575	0.0
-128.9334	48.3257	-	2.0	0.0575	0.0
-128.9334	48.3252	-	2.0	0.0575	0.0
-128.9335	48.3247	-	2.1	0.0575	0.0
-128.9335	48.3242	-	2.1	0.0575	0.0
-128.9336	48.3237	-	2.2	0.0575	0.0
-128.9337	48.3231	-	2.2	0.0575	0.0
-128.9337	48.3226	-	2.3	0.0575	0.0
-128.9338	48.3221	-	2.4	0.0575	0.0
-128.9338	48.3216	-	2.4	0.0575	0.0
-128.9339	48.3211	-	2.5	0.0575	0.0
-128.9340	48.3206	-	2.5	0.0575	0.0
-128.9340	48.3201	-	2.6	0.0575	0.0
-128.9341	48.3195	-	2.6	0.0575	0.0
-128.9341	48.3190	-	2.7	0.0575	0.0
-128.9342	48.3185	-	2.8	0.0575	0.0
-128.9342	48.3180	-	2.8	0.0575	0.0
-128.9343	48.3175	-	2.9	0.0575	0.0
-128.9344	48.3170	-	2.9	0.0575	0.0
-128.9344	48.3164	-	3.0	0.0575	0.0
-128.9345	48.3159	-	3.0	0.0575	0.0
-128.9345	48.3154	-	3.1	0.0575	0.0
-128.9346	48.3149	-	3.2	0.0575	0.0
-128.9347	48.3144	-	3.2	0.0575	0.0
-128.9347	48.3139	-	3.3	0.0575	0.0
-128.9348	48.3134	-	3.3	0.0575	0.0
-128.9348	48.3128	-	3.4	0.0575	0.0
-128.9349	48.3123	-	3.4	0.0575	0.0
-128.9350	48.3118	-	3.5	0.0575	0.0
-128.9350	48.3113	-	3.6	0.0575	0.0
-128.9351	48.3108	-	3.6	0.0575	0.0
-128.9351	48.3103	-	3.7	0.0575	0.0
-128.9352	48.3097	-	3.7	0.0575	0.0
-128.9352	48.3092	-	3.8	0.0575	0.0
-128.9353	48.3087	-	3.9	0.0575	0.0
-128.9354	48.3082	-	3.9	0.0575	0.0
-128.9354	48.3077	-	4.0	0.0575	0.0
-128.9355	48.3072	-	4.0	0.0575	0.0
-128.9355	48.3066	-	4.1	0.0575	0.0
-128.9356	48.3061	-	4.1	0.0575	0.0
-128.9357	48.3056	-	4.2	0.0575	0.0
-128.9357	48.3051	-	4.3	0.0575	0.0
-128.9358	48.3046	-	4.3	0.0575	0.0
-128.9358	48.3041	-	4.4	0.0575	0.0
-128.9359	48.3036	-	4.4	0.0575	0.0
-128.9359	48.3030	-	4.5	0.0575	0.0
-128.9360	48.3025	-	4.5	0.0575	0.0
-128.9361	48.3020	-	4.6	0.0575	0.0
-128.9361	48.3015	-	4.7	0.0575	0.0
-128.9362	48.3010	-	4.7	0.0575	0.0
-128.9362	48.3005	-	4.8	0.0575	0.0
-128.9363	48.2999	-	4.8	0.0575	0.0
-128.9364	48.2994	-	4.9	0.0575	0.0
-128.9364	48.2989	-	4.9	0.0575	0.0
-128.9365	48.2984	-	5.0	0.0575	0.0
-128.9365	48.2979	-	5.1	0.0575	0.0
-128.9366	48.2974	-	5.1	0.0575	0.0
-128.9366	48.2969	-	5.2	0.0575	0.0
-128.9367	48.2963	-	5.2	0.0575	0.0
-128.9368	48.2958	-	5.3	0.0575	0.0
-128.9368	48.2953	-	5.3	0.0575	0.0
-128.9369	48.2948	-	5.4	0.0575	0.0
